K;#¿NOMBRE?;Depth (m);Concentracion volumetrica total (ppm)
19;940;9.615390248;187.8407
19;940;9.590549418;184.0201
19;940;9.063514068;191.6682
19;940;8.750278522;200.9275
19;940;8.426667278;198.4209
19;940;8.287144665;186.6183
19;940;7.895193686;203.0503
19;940;7.499648037;199.9364
19;940;6.916892987;200.5362
19;940;6.410196758;199.1504
19;940;6.0489739;215.584
19;940;5.536532804;199.4889
19;940;5.607531921;198.9399
19;940;5.28055143;192.109
19;940;4.537611758;185.6798
19;940;3.684026749;179.6232
19;940;2.956508344;182.3834
19;940;2.261152884;198.0654
19;940;1.621985341;202.2364
19;940;0.840149647;203.4575
19;940;0.396822309;200.9249
19;940;0.419649083;204.2969
19;940;0.357148557;186.2973
19;800;5.996071225;205.334
19;800;5.93196686;206.0492
19;800;5.302896636;207.1326
19;800;5.446636309;204.1262
19;800;4.621996908;209.2061
19;800;4.195879304;219.7589
19;800;3.609948109;215.306
19;800;3.173146035;201.397
19;800;2.590396725;203.1092
19;800;2.132123687;224.0641
19;800;1.610689029;216.6347
19;800;1.876249533;256.817
19;800;1.933154902;251.8049
19;800;1.00200513;235.1933
19;800;0.380190886;226.8145
19;800;0.067083071;273.9088
